id,name
302,دانشکده دانشگاه حضرت معصومه(س) قم
303,دانشکده دانشگاه حضرت نرجس (س) ویژه خواهران
304,دانشگاه دانشگاه حکیم سبزواری
305,دانشگاه دانشگاه خلیج فارس
306,دانشگاه دانشگاه خوارزمی
307,دانشگاه دانشگاه دریانوردی و علوم دریایی چابهار
308,دانشگاه دانشگاه رازی
309,دانشگاه دانشگاه زابل
310,دانشگاه دانشگاه زنجان
311,دانشگاه دانشگاه سلمان فارسی کازرون
312,دانشگاه دانشگاه سمنان
313,دانشگاه دانشگاه سیدجمال الدین اسدآبادی
314,دانشگاه دانشگاه سیستان و بلوچستان
315,دانشگاه دانشگاه شهرکرد
316,دانشگاه دانشگاه شهید باهنرکرمان
317,دانشگاه دانشگاه شهید بهشتی
318,دانشگاه دانشگاه شهید چمران اهواز
319,دانشگاه دانشگاه شهیدمدنی آذربایجان
320,دانشگاه دانشگاه شیراز
321,دانشگاه وابسته به دستگاه اجرایی دانشگاه صداوسیما
322,دانشگاه دانشگاه صنایع ومعادن ایران
323,دانشگاه وابسته به دستگاه اجرایی دانشگاه صنعت نفت
324,دانشگاه دانشگاه صنعتی اراک
325,دانشگاه دانشگاه صنعتی ارومیه
326,دانشگاه دانشگاه صنعتی بیرجند
327,دانشگاه دانشگاه صنعتی جندی شاپور
328,دانشگاه دانشگاه صنعتی خاتم الانبیاء بهبهان
329,دانشگاه دانشگاه صنعتی سیرجان
330,دانشگاه دانشگاه صنعتی شهدای هویزه
331,دانشگاه دانشگاه صنعتی قم
332,دانشگاه دانشگاه صنعتی کرمانشاه
333,دانشگاه دانشگاه صنعتی همدان
334,دانشگاه دانشگاه صنعتی اصفهان
335,دانشگاه دانشگاه صنعتی امیرکبیر
336,دانشگاه دانشگاه صنعتی بابل
337,دانشگاه دانشگاه صنعتی خواجه نصیرالدین طوسی
338,دانشگاه دانشگاه صنعتی سهند
339,دانشگاه دانشگاه صنعتی شاهرود
340,دانشگاه دانشگاه صنعتی شریف
341,دانشگاه دانشگاه صنعتی شیراز
342,دانشگاه دانشگاه علامه طباطبائی
343,دانشگاه دانشگاه علم و صنعت ایران
344,دانشگاه دانشگاه علم وفناوری مازندران
345,دانشگاه دانشگاه علوم کشاورزی و منابع طبیعی ساری
346,دانشگاه دانشگاه علوم و فنون دریایی خرمشهر
347,دانشگاه دانشگاه علوم کشاورزی و منابع طبیعی گرگان
348,دانشگاه دانشگاه فردوسی مشهد
349,دانشگاه دانشگاه فرزانگان سمنان
350,دانشگاه وابسته به دستگاه اجرایی دانشگاه فرهنگیان
351,دانشگاه دانشگاه فسا
352,دانشکده دانشگاه فناوری های نوین سبزوار
353,دانشگاه دانشگاه فنی وحرفه ای
354,دانشگاه دانشگاه قم
355,دانشگاه دانشگاه کشاورزی و منابع طبیعی رامین خوزستان
356,دانشگاه دانشگاه کوثر
357,دانشگاه دانشگاه گرمسار
358,دانشگاه دانشگاه گلستان
359,دانشگاه دانشگاه گنبد کاووس
360,دانشگاه دانشگاه گیلان
